/CLK (x=0.6) X,/CLK (x=0.6) Y,/D (x=0.6) X,/D (x=0.6) Y,/Q (x=0.6) X,/Q (x=0.6) Y
1.815101171875e-07,0.5929687499984224,1.815101171875e-07,0.6,1.815101171875e-07,4.339239800663493e-05
1.815102734375e-07,0.5835937499977666,1.815102734375e-07,0.6,1.815102734375e-07,4.323901398607477e-05
1.815104559284263e-07,0.5726442944234125,1.815104559284263e-07,0.6,1.815104559284263e-07,4.306205652140625e-05
1.815106915581361e-07,0.5585065118329072,1.815106915581361e-07,0.6,1.815106915581361e-07,4.285509789435912e-05
1.815111628175558e-07,0.5302309466518967,1.815111628175558e-07,0.6,1.815111628175558e-07,4.248660939530453e-05
1.815119668379587e-07,0.4819897224788282,1.815119668379587e-07,0.6,1.815119668379587e-07,4.200917196013898e-05
1.815133688621826e-07,0.3978682690431343,1.815133688621826e-07,0.6,1.815133688621826e-07,4.159874981285716e-05
1.815159216193882e-07,0.2447028367103669,1.815159216193882e-07,0.6,1.815159216193882e-07,4.203284268685719e-05
1.8152e-07,0,1.8152e-07,0.6,1.8152e-07,4.620909180566971e-05
1.815202121373684e-07,0,1.815202121373684e-07,0.6,1.815202121373684e-07,4.676752887633197e-05
1.815206364121051e-07,0,1.815206364121051e-07,0.6,1.815206364121051e-07,4.795906611862408e-05
1.815214849615786e-07,0,1.815214849615786e-07,0.6,1.815214849615786e-07,5.021743399655319e-05
1.815216394113341e-07,0,1.815216394113341e-07,0.6,1.815216394113341e-07,5.051481420290165e-05
1.815219483108453e-07,0,1.815219483108453e-07,0.6,1.815219483108453e-07,5.12480857826034e-05
1.815225661098676e-07,0,1.815225661098676e-07,0.6,1.815225661098676e-07,5.26473713599809e-05
1.815232801980001e-07,0,1.815232801980001e-07,0.6,1.815232801980001e-07,5.410864141432183e-05
1.81524708374265e-07,0,1.81524708374265e-07,0.6,1.81524708374265e-07,5.66629344370581e-05
1.815275647267949e-07,0,1.815275647267949e-07,0.6,1.815275647267949e-07,6.01604526463475e-05
1.815328445891032e-07,0,1.815328445891032e-07,0.6,1.815328445891032e-07,6.422267532442116e-05
1.815433721625648e-07,0,1.815433721625648e-07,0.6,1.815433721625648e-07,6.890673880630187e-05
1.815546689898879e-07,0,1.815546689898879e-07,0.6,1.815546689898879e-07,7.416990090050296e-05
1.815719417698215e-07,0,1.815719417698215e-07,0.6,1.815719417698215e-07,8.998821410502712e-05
1.815913649109406e-07,0,1.815913649109406e-07,0.6,1.815913649109406e-07,0.0001216595362892139
1.816110238996485e-07,0,1.816110238996485e-07,0.6,1.816110238996485e-07,0.0001712128153752466
1.816341764046959e-07,0,1.816341764046959e-07,0.6,1.816341764046959e-07,0.0002539976584107025
