/CK X,/CK Y,/D X,/D Y,/QD X,/QD Y
1.920002375176868e-07,0.01900141494428715,1.920002375176868e-07,0.01900141494428715,1.920002375176868e-07,0.0001514832041713749
1.920004216704917e-07,0.0337336393327094,1.920004216704917e-07,0.0337336393327094,1.920004216704917e-07,0.0002570121515723262
1.920007899761014e-07,0.06319808810955391,1.920007899761014e-07,0.06319808810955391,1.920007899761014e-07,0.0004253345214204433
1.920015265873208e-07,0.1221269856632429,1.920015265873208e-07,0.1221269856632429,1.920015265873208e-07,0.0006233999142093454
1.920029998097596e-07,0.2399847807706209,1.920029998097596e-07,0.2399847807706209,1.920029998097596e-07,0.0006801696377733996
1.920048152026312e-07,0.3852162104929574,1.920048152026312e-07,0.3852162104929574,1.920048152026312e-07,0.0004589784305900256
1.920074634246688e-07,0.5970739735041931,1.920074634246688e-07,0.5970739735041931,1.920074634246688e-07,6.289656378540394e-05
1.920087317123344e-07,0.698536986753609,1.920087317123344e-07,0.698536986753609,1.920087317123344e-07,-6.230154975030363e-05
1.9201e-07,0.8,1.9201e-07,0.8,1.9201e-07,-0.0001512726863914793
1.920100738007547e-07,0.8,1.920100738007547e-07,0.8,1.920100738007547e-07,-0.0002441262692165317
1.92010110701132e-07,0.8,1.92010110701132e-07,0.8,1.92010110701132e-07,-0.0002810737576833279
1.920101845018867e-07,0.8,1.920101845018867e-07,0.8,1.920101845018867e-07,-0.0003564523746772085
1.92010332103396e-07,0.8,1.92010332103396e-07,0.8,1.92010332103396e-07,-0.0004905900345842269
1.920105718134415e-07,0.8,1.920105718134415e-07,0.8,1.920105718134415e-07,-0.0006733765950214799
1.920106916684643e-07,0.8,1.920106916684643e-07,0.8,1.920106916684643e-07,-0.000748360197278985
1.920109313785099e-07,0.8,1.920109313785099e-07,0.8,1.920109313785099e-07,-0.0008725086006640063
1.92011410798601e-07,0.8,1.92011410798601e-07,0.8,1.92011410798601e-07,-0.001007381010087262
1.920123696387832e-07,0.8,1.920123696387832e-07,0.8,1.920123696387832e-07,-0.001038636661230235
1.920142873191477e-07,0.8,1.920142873191477e-07,0.8,1.920142873191477e-07,-0.0007501782451907437
1.920159048503383e-07,0.8,1.920159048503383e-07,0.8,1.920159048503383e-07,-0.0004190647040958734
1.920174464336688e-07,0.8,1.920174464336688e-07,0.8,1.920174464336688e-07,-0.0001720612298841255
1.92019056305742e-07,0.8,1.92019056305742e-07,0.8,1.92019056305742e-07,-3.357187175692462e-06
1.920212496004338e-07,0.8,1.920212496004338e-07,0.8,1.920212496004338e-07,0.0001141641514658488
1.920242411281919e-07,0.8,1.920242411281919e-07,0.8,1.920242411281919e-07,0.0001369523282489209
1.920270006949186e-07,0.8,1.920270006949186e-07,0.8,1.920270006949186e-07,0.0001278975205122404
1.920304064217018e-07,0.8,1.920304064217018e-07,0.8,1.920304064217018e-07,9.943132239130269e-05
1.920348562180931e-07,0.8,1.920348562180931e-07,0.8,1.920348562180931e-07,6.569147906555915e-05
1.920410637958563e-07,0.8,1.920410637958563e-07,0.8,1.920410637958563e-07,3.13508651565506e-05
1.920461969284548e-07,0.8,1.920461969284548e-07,0.8,1.920461969284548e-07,1.348999884351579e-05
1.920510085746383e-07,0.8,1.920510085746383e-07,0.8,1.920510085746383e-07,5.441997353324407e-06
1.920561613768306e-07,0.8,1.920561613768306e-07,0.8,1.920561613768306e-07,1.451495570692457e-06
1.920606946919535e-07,0.8,1.920606946919535e-07,0.8,1.920606946919535e-07,-6.213951617812538e-08
1.920639395800171e-07,0.8,1.920639395800171e-07,0.8,1.920639395800171e-07,-2.168665311777854e-06
1.920680201610928e-07,0.8,1.920680201610928e-07,0.8,1.920680201610928e-07,-2.33579980853343e-06
1.920717695950895e-07,0.8,1.920717695950895e-07,0.8,1.920717695950895e-07,-1.611058480300992e-06
1.920764364219536e-07,0.8,1.920764364219536e-07,0.8,1.920764364219536e-07,-1.471179676258773e-06
1.920825294465117e-07,0.8,1.920825294465117e-07,0.8,1.920825294465117e-07,-1.069403543768217e-06
1.920900622376342e-07,0.8,1.920900622376342e-07,0.8,1.920900622376342e-07,-1.105588248428186e-06
1.920970613843358e-07,0.8,1.920970613843358e-07,0.8,1.920970613843358e-07,-6.229400950246573e-07
1.921048379019472e-07,0.8,1.921048379019472e-07,0.8,1.921048379019472e-07,-5.777260965061551e-07
1.921124735065233e-07,0.8,1.921124735065233e-07,0.8,1.921124735065233e-07,-1.726134342475332e-07
1.921195054695804e-07,0.8,1.921195054695804e-07,0.8,1.921195054695804e-07,-3.356397449242596e-07
1.921273977593995e-07,0.8,1.921273977593995e-07,0.8,1.921273977593995e-07,6.757743299701964e-08
1.921366856652629e-07,0.8,1.921366856652629e-07,0.8,1.921366856652629e-07,8.247575459629231e-08
1.921468473360078e-07,0.8,1.921468473360078e-07,0.8,1.921468473360078e-07,2.307360247627306e-07
1.921552327624143e-07,0.8,1.921552327624143e-07,0.8,1.921552327624143e-07,-9.508871222644953e-08
1.921653012409468e-07,0.8,1.921653012409468e-07,0.8,1.921653012409468e-07,1.158036476979499e-07
1.921786082542655e-07,0.8,1.921786082542655e-07,0.8,1.921786082542655e-07,-7.950938192178737e-08
1.921981671436441e-07,0.8,1.921981671436441e-07,0.8,1.921981671436441e-07,1.384012693909886e-07
1.92227024637305e-07,0.8,1.92227024637305e-07,0.8,1.92227024637305e-07,-6.72232534614907e-08
1.922744469973449e-07,0.8,1.922744469973449e-07,0.8,1.922744469973449e-07,1.380996619843583e-07
1.923339476586546e-07,0.8,1.923339476586546e-07,0.8,1.923339476586546e-07,-6.856774535846916e-08
1.924134923876888e-07,0.8,1.924134923876888e-07,0.8,1.924134923876888e-07,1.379843928333696e-07
1.9251e-07,0.8,1.9251e-07,0.8,1.9251e-07,-6.859301769632037e-08
1.925100390625e-07,0.7968749999979865,1.925100390625e-07,0.8,1.925100390625e-07,-2.923150730697319e-05
1.925101171875e-07,0.7906249999975492,1.925101171875e-07,0.8,1.925101171875e-07,-8.757032780421628e-05
1.9251015625e-07,0.7874999999973307,1.9251015625e-07,0.8,1.9251015625e-07,-0.0001207601350198272
1.92510234375e-07,0.7812499999968934,1.92510234375e-07,0.8,1.92510234375e-07,-0.000181655648633112
1.92510390625e-07,0.768749999996019,1.92510390625e-07,0.8,1.92510390625e-07,-0.0003414162453566371
1.925106515142578e-07,0.7478788593766854,1.925106515142578e-07,0.8,1.925106515142578e-07,-0.0005249061571326688
1.925111732927733e-07,0.7061365781380182,1.925111732927733e-07,0.8,1.925111732927733e-07,-0.0007910171006629097
1.925122168498042e-07,0.6226520156606841,1.925122168498042e-07,0.8,1.925122168498042e-07,-0.001028391493218671
1.925143039638662e-07,0.4556828907060156,1.925143039638662e-07,0.8,1.925143039638662e-07,-0.0009340072195605047
1.925163091477763e-07,0.2952681778966728,1.925163091477763e-07,0.8,1.925163091477763e-07,-0.0005482780217080129
1.925184368917734e-07,0.1250486581313347,1.925184368917734e-07,0.8,1.925184368917734e-07,0.00025772210316176
1.9252e-07,0,1.9252e-07,0.8,1.9252e-07,0.001175607831215238
1.925201082660181e-07,0,1.925201082660181e-07,0.8,1.925201082660181e-07,0.001311191428173131
1.925203247980543e-07,0,1.925203247980543e-07,0.8,1.925203247980543e-07,0.001633524308689053
1.925207578621268e-07,0,1.925207578621268e-07,0.8,1.925207578621268e-07,0.002128968926155362
1.925208633025694e-07,0,1.925208633025694e-07,0.8,1.925208633025694e-07,0.002216584109904982
1.925210741834547e-07,0,1.925210741834547e-07,0.8,1.925210741834547e-07,0.002369576554894309
1.925214959452252e-07,0,1.925214959452252e-07,0.8,1.925214959452252e-07,0.002574659659106976
1.925216518898545e-07,0,1.925216518898545e-07,0.8,1.925216518898545e-07,0.002623488691297791
1.92521963779113e-07,0,1.92521963779113e-07,0.8,1.92521963779113e-07,0.002682176234260048
1.9252258755763e-07,0,1.9252258755763e-07,0.8,1.9252258755763e-07,0.002694926696291669
1.92523835114664e-07,0,1.92523835114664e-07,0.8,1.92523835114664e-07,0.002483108027997563
1.925257945338812e-07,0,1.925257945338812e-07,0.8,1.925257945338812e-07,0.001996850102558409
1.92528306594045e-07,0,1.92528306594045e-07,0.8,1.92528306594045e-07,0.001589747817326645
1.925313797710938e-07,0,1.925313797710938e-07,0.8,1.925313797710938e-07,0.001562369205690284
1.925352440211393e-07,0,1.925352440211393e-07,0.8,1.925352440211393e-07,0.001837940847352889
1.925403310743746e-07,0,1.925403310743746e-07,0.8,1.925403310743746e-07,0.001852997368302587
1.925449277275924e-07,0,1.925449277275924e-07,0.8,1.925449277275924e-07,0.001121977161874754
1.925502879093497e-07,0,1.925502879093497e-07,0.8,1.925502879093497e-07,-0.001582442993349936
1.925549493377048e-07,0,1.925549493377048e-07,0.8,1.925549493377048e-07,-0.006615523458610534
1.925596505530835e-07,0,1.925596505530835e-07,0.8,1.925596505530835e-07,-0.01493106639391448
1.925623376031473e-07,0,1.925623376031473e-07,0.8,1.925623376031473e-07,-0.02213627964133536
1.925657720107429e-07,0,1.925657720107429e-07,0.8,1.925657720107429e-07,-0.03696545306438594
1.925685148739053e-07,0,1.925685148739053e-07,0.8,1.925685148739053e-07,-0.0550575925641229
1.92571816913802e-07,0,1.92571816913802e-07,0.8,1.92571816913802e-07,-0.08152231384882119
1.925752132456171e-07,0,1.925752132456171e-07,0.8,1.925752132456171e-07,-0.1018751366501221
1.925787519111997e-07,0,1.925787519111997e-07,0.8,1.925787519111997e-07,-0.0868617181634628
1.925815521830155e-07,0,1.925815521830155e-07,0.8,1.925815521830155e-07,-0.02611054807270523
1.925842296351986e-07,0,1.925842296351986e-07,0.8,1.925842296351986e-07,0.07961044898579914
1.925878099810634e-07,0,1.925878099810634e-07,0.8,1.925878099810634e-07,0.2718732447447069
1.925906685950692e-07,0,1.925906685950692e-07,0.8,1.925906685950692e-07,0.4430456983511314
1.925932650123141e-07,0,1.925932650123141e-07,0.8,1.925932650123141e-07,0.5908278593790286
1.925957389431585e-07,0,1.925957389431585e-07,0.8,1.925957389431585e-07,0.700982088488283
1.92597928939576e-07,0,1.92597928939576e-07,0.8,1.92597928939576e-07,0.7533518831427582
1.9260002843191e-07,0,1.9260002843191e-07,0.8,1.9260002843191e-07,0.7747528762013186
1.926024355500755e-07,0,1.926024355500755e-07,0.8,1.926024355500755e-07,0.7865710582742553
1.926044621577753e-07,0,1.926044621577753e-07,0.8,1.926044621577753e-07,0.7916996021309654
1.926074198710766e-07,0,1.926074198710766e-07,0.8,1.926074198710766e-07,0.7957395379840978
1.9261e-07,0,1.9261e-07,0.8,1.9261e-07,0.7975000901873219
1.926100201572572e-07,0,1.926100201572572e-07,0.7983874194222427,1.926100201572572e-07,0.7975097785575564
1.926100604717717e-07,0,1.926100604717717e-07,0.7951622582672904,1.926100604717717e-07,0.7975291300657502
1.926100806290289e-07,0,1.926100806290289e-07,0.7935496776898141,1.926100806290289e-07,0.7975388155763474
1.926101209435433e-07,0,1.926101209435433e-07,0.7903245165348618,1.926101209435433e-07,0.7975580053125989
1.926102015725722e-07,0,1.926102015725722e-07,0.7838741942249572,1.926102015725722e-07,0.7975959389092097
1.926103628306299e-07,0,1.926103628306299e-07,0.7709735496051479,1.926103628306299e-07,0.7976698918603858
1.926106853467454e-07,0,1.926106853467454e-07,0.7451722603655293,1.926106853467454e-07,0.7978106395401716
1.926113303789764e-07,0,1.926113303789764e-07,0.6935696818862922,1.926113303789764e-07,0.7980658689184239
1.926126204434384e-07,0,1.926126204434384e-07,0.5903645249278179,1.926126204434384e-07,0.7984861754841972
1.92614223417453e-07,0,1.92614223417453e-07,0.4621266037612245,1.92614223417453e-07,0.7988779508819519
1.926168096078271e-07,0,1.926168096078271e-07,0.255231373834833,1.926168096078271e-07,0.7993043558832315
1.926184048039135e-07,0,1.926184048039135e-07,0.1276156869168223,1.926184048039135e-07,0.7994771348494089
1.9262e-07,0,1.9262e-07,0,1.9262e-07,0.7996055693726632
1.926200804292876e-07,0,1.926200804292876e-07,0,1.926200804292876e-07,0.7996110330734043
1.926202412878627e-07,0,1.926202412878627e-07,0,1.926202412878627e-07,0.7996218076888603
1.926203217171502e-07,0,1.926203217171502e-07,0,1.926203217171502e-07,0.7996270779332366
1.926204825757253e-07,0,1.926204825757253e-07,0,1.926204825757253e-07,0.7996373912023264
1.926207636947459e-07,0,1.926207636947459e-07,0,1.926207636947459e-07,0.7996547128918788
1.926211794709876e-07,0,1.926211794709876e-07,0,1.926211794709876e-07,0.7996787802222445
1.92622011023471e-07,0,1.92622011023471e-07,0,1.92622011023471e-07,0.7997219097311306
1.926236741284378e-07,0,1.926236741284378e-07,0,1.926236741284378e-07,0.7997914960379202
1.926258770238631e-07,0,1.926258770238631e-07,0,1.926258770238631e-07,0.7998574150247012
1.926281485371029e-07,0,1.926281485371029e-07,0,1.926281485371029e-07,0.7999033424144292
1.926301634890472e-07,0,1.926301634890472e-07,0,1.926301634890472e-07,0.7999310168608306
1.926323020599385e-07,0,1.926323020599385e-07,0,1.926323020599385e-07,0.7999516232166645
1.926350635904473e-07,0,1.926350635904473e-07,0,1.926350635904473e-07,0.7999692474162048
1.926387065117802e-07,0,1.926387065117802e-07,0,1.926387065117802e-07,0.7999826528648535
1.926422227858928e-07,0,1.926422227858928e-07,0,1.926422227858928e-07,0.799990459352489
1.926465879018731e-07,0,1.926465879018731e-07,0,1.926465879018731e-07,0.799995117309469
1.926503169377405e-07,0,1.926503169377405e-07,0,1.926503169377405e-07,0.7999970263921921
1.92653499919641e-07,0,1.92653499919641e-07,0,1.92653499919641e-07,0.7999979583707251
1.926564643287681e-07,0,1.926564643287681e-07,0,1.926564643287681e-07,0.7999985317547388
1.926597852878057e-07,0,1.926597852878057e-07,0,1.926597852878057e-07,0.7999990322920651
1.92663102220663e-07,0,1.92663102220663e-07,0,1.92663102220663e-07,0.7999993760816896
1.926673277995553e-07,0,1.926673277995553e-07,0,1.926673277995553e-07,0.7999996910333442
1.926727720129858e-07,0,1.926727720129858e-07,0,1.926727720129858e-07,0.7999999067648353
1.926794081778099e-07,0,1.926794081778099e-07,0,1.926794081778099e-07,0.7999999929019114
1.926874493732262e-07,0,1.926874493732262e-07,0,1.926874493732262e-07,0.7999999893625753
1.926963219245848e-07,0,1.926963219245848e-07,0,1.926963219245848e-07,0.8000000082675884
1.927059526400033e-07,0,1.927059526400033e-07,0,1.927059526400033e-07,0.8000000734747015
1.927156197903977e-07,0,1.927156197903977e-07,0,1.927156197903977e-07,0.8000000951750139
1.927236605403666e-07,0,1.927236605403666e-07,0,1.927236605403666e-07,0.800000114213046
1.927322751114241e-07,0,1.927322751114241e-07,0,1.927322751114241e-07,0.7999999848371255
1.92742409801165e-07,0,1.92742409801165e-07,0,1.92742409801165e-07,0.7999998580164956
1.927525871108457e-07,0,1.927525871108457e-07,0,1.927525871108457e-07,0.7999999935385638
1.92761778820426e-07,0,1.92761778820426e-07,0,1.92761778820426e-07,0.8000000752228943
1.927728764745763e-07,0,1.927728764745763e-07,0,1.927728764745763e-07,0.800000070244453
1.927882985993293e-07,0,1.927882985993293e-07,0,1.927882985993293e-07,0.8000000485543705
1.928120415345704e-07,0,1.928120415345704e-07,0,1.928120415345704e-07,0.8000000395032323
1.928499219073277e-07,0,1.928499219073277e-07,0,1.928499219073277e-07,0.8000000386963555
1.929071032192293e-07,0,1.929071032192293e-07,0,1.929071032192293e-07,0.80000004027618
1.929535516096146e-07,0,1.929535516096146e-07,0,1.929535516096146e-07,0.8000000387456281
1.93e-07,0,1.93e-07,0,1.93e-07,0.8000000404360385
1.930000390625e-07,0.003124999999953913,1.930000390625e-07,0,1.930000390625e-07,0.8000232713151201
1.930001171875e-07,0.009375000000391135,1.930001171875e-07,0,1.930001171875e-07,0.8000810271014148
1.9300015625e-07,0.01250000000060975,1.9300015625e-07,0,1.9300015625e-07,0.8001152872877708
1.93000234375e-07,0.01875000000104697,1.93000234375e-07,0,1.93000234375e-07,0.8001779607701678
1.930003847866436e-07,0.03078293149124968,1.930003847866436e-07,0,1.930003847866436e-07,0.8002898616961635
1.930006446894473e-07,0.05157515578518752,1.930006446894473e-07,0,1.930006446894473e-07,0.800568122630781
1.930011644950547e-07,0.0931596043730632,1.930011644950547e-07,0,1.930011644950547e-07,0.8008574634515077
1.930022041062694e-07,0.1763285015488145,1.930022041062694e-07,0,1.930022041062694e-07,0.8011131892331133
1.930042833286988e-07,0.3426662959003172,1.930042833286988e-07,0,1.930042833286988e-07,0.8009818325610709
1.930067695452665e-07,0.5415636213169662,1.930067695452665e-07,0,1.930067695452665e-07,0.8003596848885084
1.930083847726332e-07,0.6707818106598632,1.930083847726332e-07,0,1.930083847726332e-07,0.7998260846837425
1.9301e-07,0.8,1.9301e-07,0,1.9301e-07,0.7992443318245173
1.930101214096668e-07,0.8,1.930101214096668e-07,0,1.930101214096668e-07,0.7991380991345761
1.930103642290004e-07,0.8,1.930103642290004e-07,0,1.930103642290004e-07,0.7989351218759699
1.930108472314816e-07,0.8,1.930108472314816e-07,0,1.930108472314816e-07,0.7986268664679208
1.930109749256253e-07,0.8,1.930109749256253e-07,0,1.930109749256253e-07,0.7985628109464323
1.930112303139128e-07,0.8,1.930112303139128e-07,0,1.930112303139128e-07,0.7984568572916112
1.930117410904878e-07,0.8,1.930117410904878e-07,0,1.930117410904878e-07,0.7983283270044439
1.930119576363001e-07,0.8,1.930119576363001e-07,0,1.930119576363001e-07,0.7983006732204985
1.930123907279245e-07,0.8,1.930123907279245e-07,0,1.930123907279245e-07,0.7982821304034751
1.930132569111735e-07,0.8,1.930132569111735e-07,0,1.930132569111735e-07,0.7983368949809251
1.93014753527683e-07,0.8,1.93014753527683e-07,0,1.93014753527683e-07,0.7985659723563449
1.930172339765584e-07,0.8,1.930172339765584e-07,0,1.930172339765584e-07,0.7989596995741214
1.930202689242571e-07,0.8,1.930202689242571e-07,0,1.930202689242571e-07,0.7992297018972324
1.930241563561012e-07,0.8,1.930241563561012e-07,0,1.930241563561012e-07,0.7992467937738661
1.930291233363953e-07,0.8,1.930291233363953e-07,0,1.930291233363953e-07,0.7989766355687493
1.930355651067566e-07,0.8,1.930355651067566e-07,0,1.930355651067566e-07,0.7985640197504879
1.930441513726227e-07,0.8,1.930441513726227e-07,0,1.930441513726227e-07,0.7990601093923155
1.930500766111498e-07,0.8,1.930500766111498e-07,0,1.930500766111498e-07,0.8016407889641349
1.930565345254735e-07,0.8,1.930565345254735e-07,0,1.930565345254735e-07,0.8095944117397743
1.930614602708186e-07,0.8,1.930614602708186e-07,0,1.930614602708186e-07,0.8221217578826473
1.930669776410171e-07,0.8,1.930669776410171e-07,0,1.930669776410171e-07,0.85694447536822
1.930725527472018e-07,0.8,1.930725527472018e-07,0,1.930725527472018e-07,0.9004262555809531
1.930769412014073e-07,0.8,1.930769412014073e-07,0,1.930769412014073e-07,0.8854966130984639
1.930800819340105e-07,0.8,1.930800819340105e-07,0,1.930800819340105e-07,0.8091335181043664
1.93082794596282e-07,0.8,1.93082794596282e-07,0,1.93082794596282e-07,0.6949789047209787
1.930849972632498e-07,0.8,1.930849972632498e-07,0,1.930849972632498e-07,0.582069541379301
1.930875867946014e-07,0.8,1.930875867946014e-07,0,1.930875867946014e-07,0.4417828251788381
1.930900535375977e-07,0.8,1.930900535375977e-07,0,1.930900535375977e-07,0.3111568253615395
1.930928351368446e-07,0.8,1.930928351368446e-07,0,1.930928351368446e-07,0.178803742131835
1.930957677807236e-07,0.8,1.930957677807236e-07,0,1.930957677807236e-07,0.07836125271900132
1.930982736303732e-07,0.8,1.930982736303732e-07,0,1.930982736303732e-07,0.03577475988153792
1.931011840621072e-07,0.8,1.931011840621072e-07,0,1.931011840621072e-07,0.01463680586471768
1.931036655353083e-07,0.8,1.931036655353083e-07,0,1.931036655353083e-07,0.007033826831080052
1.931063587834402e-07,0.8,1.931063587834402e-07,0,1.931063587834402e-07,0.003251360681072245
1.931099011110541e-07,0.8,1.931099011110541e-07,0,1.931099011110541e-07,0.001215411741076191
1.931147919846222e-07,0.8,1.931147919846222e-07,0,1.931147919846222e-07,0.000332350933913865
1.931216646958896e-07,0.8,1.931216646958896e-07,0,1.931216646958896e-07,6.113614146259051e-05
1.931320161872959e-07,0.8,1.931320161872959e-07,0,1.931320161872959e-07,5.331840212927984e-06
1.931475152833994e-07,0.8,1.931475152833994e-07,0,1.931475152833994e-07,1.536988511880729e-06
1.931668529912334e-07,0.8,1.931668529912334e-07,0,1.931668529912334e-07,6.995857670621607e-08
1.931834264956167e-07,0.8,1.931834264956167e-07,0,1.931834264956167e-07,1.818515113333501e-08
1.932e-07,0.8,1.932e-07,0,1.932e-07,9.851113279152786e-08
1.932000390625e-07,0.8,1.932000390625e-07,0.00312500000021861,1.932000390625e-07,8.516284640968644e-09
1.932001171875e-07,0.8,1.932001171875e-07,0.009375000000655833,1.932001171875e-07,4.846585448647319e-08
1.9320015625e-07,0.8,1.9320015625e-07,0.01250000000087444,1.9320015625e-07,3.594916658003426e-08
1.93200234375e-07,0.8,1.93200234375e-07,0.01875000000131167,1.93200234375e-07,3.890599557460222e-08
1.932003799172212e-07,0.8,1.932003799172212e-07,0.03039337769329199,1.932003799172212e-07,4.55213913986608e-08
1.932006525537708e-07,0.8,1.932006525537708e-07,0.05220430166406573,1.932006525537708e-07,4.905456031341761e-08
1.932011978268701e-07,0.8,1.932011978268701e-07,0.0958261496056132,1.932011978268701e-07,6.220213240545588e-08
1.932022883730686e-07,0.8,1.932022883730686e-07,0.1830698454887081,1.932022883730686e-07,6.444400726243356e-08
1.932040188324337e-07,0.8,1.932040188324337e-07,0.321506594697282,1.932040188324337e-07,6.353644683086475e-08
1.932067704947648e-07,0.8,1.932067704947648e-07,0.541639581182121,1.932067704947648e-07,3.201347816362848e-08
1.932083852473824e-07,0.8,1.932083852473824e-07,0.6708197905925729,1.932083852473824e-07,-5.586661633740185e-09
1.9321e-07,0.8,1.9321e-07,0.8,1.9321e-07,-1.107526505715119e-07
1.932100728930193e-07,0.8,1.932100728930193e-07,0.8,1.932100728930193e-07,-1.15517124378434e-07
1.932102186790577e-07,0.8,1.932102186790577e-07,0.8,1.932102186790577e-07,-1.286195967038327e-07
1.932105102511347e-07,0.8,1.932105102511347e-07,0.8,1.932105102511347e-07,-1.465967472022298e-07
1.93210589951346e-07,0.8,1.93210589951346e-07,0.8,1.93210589951346e-07,-1.501900422654783e-07
1.932107493517687e-07,0.8,1.932107493517687e-07,0.8,1.932107493517687e-07,-1.55181742028102e-07
1.932110681526141e-07,0.8,1.932110681526141e-07,0.8,1.932110681526141e-07,-1.591417249097648e-07
1.932111968440549e-07,0.8,1.932111968440549e-07,0.8,1.932111968440549e-07,-1.585713809935857e-07
1.932114542269366e-07,0.8,1.932114542269366e-07,0.8,1.932114542269366e-07,-1.544926415882279e-07
1.932119689926998e-07,0.8,1.932119689926998e-07,0.8,1.932119689926998e-07,-1.371822198118874e-07
1.932129985242264e-07,0.8,1.932129985242264e-07,0.8,1.932129985242264e-07,-8.382072549739732e-08
1.932150575872795e-07,0.8,1.932150575872795e-07,0.8,1.932150575872795e-07,3.773296038119569e-08
1.932166290296375e-07,0.8,1.932166290296375e-07,0.8,1.932166290296375e-07,1.076145478925756e-07
1.932181938314928e-07,0.8,1.932181938314928e-07,0.8,1.932181938314928e-07,1.477763414063227e-07
1.932198495238224e-07,0.8,1.932198495238224e-07,0.8,1.932198495238224e-07,1.643347589225661e-07
1.932222653654551e-07,0.8,1.932222653654551e-07,0.8,1.932222653654551e-07,1.620409566126053e-07
1.932258985219739e-07,0.8,1.932258985219739e-07,0.8,1.932258985219739e-07,1.384256048088327e-07
1.932317851097268e-07,0.8,1.932317851097268e-07,0.8,1.932317851097268e-07,9.154786996595522e-08
1.932385032199586e-07,0.8,1.932385032199586e-07,0.8,1.932385032199586e-07,2.424682284118458e-08
1.932442263863351e-07,0.8,1.932442263863351e-07,0.8,1.932442263863351e-07,-1.488021175730198e-08
1.932497322329162e-07,0.8,1.932497322329162e-07,0.8,1.932497322329162e-07,1.807878945699725e-08
1.932539430425277e-07,0.8,1.932539430425277e-07,0.8,1.932539430425277e-07,8.194687836500675e-08
1.932587071665794e-07,0.8,1.932587071665794e-07,0.8,1.932587071665794e-07,1.388790893228941e-07
1.932626067925428e-07,0.8,1.932626067925428e-07,0.8,1.932626067925428e-07,1.263808129865333e-07
1.932673501470624e-07,0.8,1.932673501470624e-07,0.8,1.932673501470624e-07,5.065752265324018e-08
1.932724101311511e-07,0.8,1.932724101311511e-07,0.8,1.932724101311511e-07,-1.392356741332245e-09
1.93277505657596e-07,0.8,1.93277505657596e-07,0.8,1.93277505657596e-07,-4.365744811022378e-09
1.932844396763897e-07,0.8,1.932844396763897e-07,0.8,1.932844396763897e-07,2.474661716961731e-08
1.93291190606798e-07,0.8,1.93291190606798e-07,0.8,1.93291190606798e-07,3.466733397423546e-08
1.933009381253556e-07,0.8,1.933009381253556e-07,0.8,1.933009381253556e-07,1.22766324977933e-08
1.933079625981133e-07,0.8,1.933079625981133e-07,0.8,1.933079625981133e-07,-4.57234055443337e-08
1.933154386238263e-07,0.8,1.933154386238263e-07,0.8,1.933154386238263e-07,-5.519387923834784e-08
1.933235462153217e-07,0.8,1.933235462153217e-07,0.8,1.933235462153217e-07,1.260684615482294e-07
1.933307674918489e-07,0.8,1.933307674918489e-07,0.8,1.933307674918489e-07,2.149717345933244e-07
1.933392708825895e-07,0.8,1.933392708825895e-07,0.8,1.933392708825895e-07,1.177909667155912e-07
1.933477595225335e-07,0.8,1.933477595225335e-07,0.8,1.933477595225335e-07,3.952521720846201e-08
1.933586445864442e-07,0.8,1.933586445864442e-07,0.8,1.933586445864442e-07,2.287915305004768e-08
1.933726417192833e-07,0.8,1.933726417192833e-07,0.8,1.933726417192833e-07,3.640593086718467e-08
1.933925955019992e-07,0.8,1.933925955019992e-07,0.8,1.933925955019992e-07,4.690604323319067e-08
1.934221513512871e-07,0.8,1.934221513512871e-07,0.8,1.934221513512871e-07,4.918657786215966e-08
1.934703927722145e-07,0.8,1.934703927722145e-07,0.8,1.934703927722145e-07,4.843081510550909e-08
1.9351e-07,0.8,1.9351e-07,0.8,1.9351e-07,4.893455380338022e-08
1.935100390625e-07,0.7968749999982512,1.935100390625e-07,0.8,1.935100390625e-07,-2.503646151615142e-05
1.935101171875e-07,0.7906249999978139,1.935101171875e-07,0.8,1.935101171875e-07,-8.748998131759304e-05
1.9351015625e-07,0.7874999999975953,1.9351015625e-07,0.8,1.9351015625e-07,-0.000121106184020912
1.93510234375e-07,0.7812499999971581,1.93510234375e-07,0.8,1.93510234375e-07,-0.0001815415845543114
1.93510390625e-07,0.7687499999962837,1.93510390625e-07,0.8,1.93510390625e-07,-0.0003416677362831264
1.935106508211251e-07,0.7479343099907366,1.935106508211251e-07,0.8,1.935106508211251e-07,-0.0005240761447080818
1.935111712133753e-07,0.7063029299796425,1.935111712133753e-07,0.8,1.935111712133753e-07,-0.0007898297679420702
1.935122119978755e-07,0.6230401699574544,1.935122119978755e-07,0.8,1.935122119978755e-07,-0.001026317079054137
1.935142935668761e-07,0.4565146499130781,1.935142935668761e-07,0.8,1.935142935668761e-07,-0.0009340772803802917
1.935170273990533e-07,0.2378080757396162,1.935170273990533e-07,0.8,1.935170273990533e-07,-0.0003432939343788961
1.935185136995266e-07,0.1189040378685894,1.935185136995266e-07,0.8,1.935185136995266e-07,0.0002768855132368897
1.9352e-07,0,1.9352e-07,0.8,1.9352e-07,0.001176100239225817
1.935201022989936e-07,0,1.935201022989936e-07,0.8,1.935201022989936e-07,0.001304791043486971
1.935203068969807e-07,0,1.935203068969807e-07,0.8,1.935203068969807e-07,0.001609399462417906
1.935207160929549e-07,0,1.935207160929549e-07,0.8,1.935207160929549e-07,0.002091209226995651
